fecha,mes,anio,linea,tipo_pago,afluencia
2022-01-15,Enero,2022,Línea 7,Boleto,12985
2022-01-15,Enero,2022,Línea 7,Prepago,1186
2022-01-15,Enero,2022,Línea 7,Gratuidad,3792
2022-01-15,Enero,2022,Línea 8,Boleto,0
2022-01-15,Enero,2022,Línea 8,Prepago,0
2022-01-15,Enero,2022,Línea 8,Gratuidad,0
2022-01-15,Enero,2022,Línea 9,Boleto,2469
2022-01-15,Enero,2022,Línea 9,Prepago,1128
2022-01-15,Enero,2022,Línea 9,Gratuidad,2088
2022-01-15,Enero,2022,Línea 10,Boleto,0
2022-01-15,Enero,2022,Línea 10,Prepago,0
2022-01-15,Enero,2022,Línea 10,Gratuidad,0
2022-01-16,Enero,2022,Línea 1,Boleto,18072
2022-01-16,Enero,2022,Línea 1,Prepago,7024
2022-01-16,Enero,2022,Línea 1,Gratuidad,10446
2022-01-16,Enero,2022,Línea 1 Nochebús,Boleto,394
2022-01-16,Enero,2022,Línea 1 Nochebús,Prepago,120
2022-01-16,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-16,Enero,2022,Línea 2,Boleto,4447
2022-01-16,Enero,2022,Línea 2,Prepago,1601
2022-01-16,Enero,2022,Línea 2,Gratuidad,2880
2022-01-16,Enero,2022,Línea 3,Boleto,4068
2022-01-16,Enero,2022,Línea 3,Prepago,1237
2022-01-16,Enero,2022,Línea 3,Gratuidad,2745
2022-01-16,Enero,2022,Línea 4,Boleto,3942
2022-01-16,Enero,2022,Línea 4,Prepago,0
2022-01-16,Enero,2022,Línea 4,Gratuidad,1383
2022-01-16,Enero,2022,Línea 5,Boleto,1278
2022-01-16,Enero,2022,Línea 5,Prepago,0
2022-01-16,Enero,2022,Línea 5,Gratuidad,463
2022-01-16,Enero,2022,Línea 6,Boleto,2399
2022-01-16,Enero,2022,Línea 6,Prepago,0
2022-01-16,Enero,2022,Línea 6,Gratuidad,762
2022-01-16,Enero,2022,Línea 7,Boleto,11241
2022-01-16,Enero,2022,Línea 7,Prepago,1047
2022-01-16,Enero,2022,Línea 7,Gratuidad,3288
2022-01-16,Enero,2022,Línea 8,Boleto,0
2022-01-16,Enero,2022,Línea 8,Prepago,0
2022-01-16,Enero,2022,Línea 8,Gratuidad,0
2022-01-16,Enero,2022,Línea 9,Boleto,2286
2022-01-16,Enero,2022,Línea 9,Prepago,771
2022-01-16,Enero,2022,Línea 9,Gratuidad,1775
2022-01-16,Enero,2022,Línea 10,Boleto,0
2022-01-16,Enero,2022,Línea 10,Prepago,0
2022-01-16,Enero,2022,Línea 10,Gratuidad,0
2022-01-17,Enero,2022,Línea 1,Boleto,31182
2022-01-17,Enero,2022,Línea 1,Prepago,14218
2022-01-17,Enero,2022,Línea 1,Gratuidad,18897
2022-01-17,Enero,2022,Línea 1 Nochebús,Boleto,304
2022-01-17,Enero,2022,Línea 1 Nochebús,Prepago,123
2022-01-17,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-17,Enero,2022,Línea 2,Boleto,8483
2022-01-17,Enero,2022,Línea 2,Prepago,4011
2022-01-17,Enero,2022,Línea 2,Gratuidad,5950
2022-01-17,Enero,2022,Línea 3,Boleto,5034
2022-01-17,Enero,2022,Línea 3,Prepago,2569
2022-01-17,Enero,2022,Línea 3,Gratuidad,3934
2022-01-17,Enero,2022,Línea 4,Boleto,7142
2022-01-17,Enero,2022,Línea 4,Prepago,0
2022-01-17,Enero,2022,Línea 4,Gratuidad,2506
2022-01-17,Enero,2022,Línea 5,Boleto,3220
2022-01-17,Enero,2022,Línea 5,Prepago,0
2022-01-17,Enero,2022,Línea 5,Gratuidad,1166
2022-01-17,Enero,2022,Línea 6,Boleto,4155
2022-01-17,Enero,2022,Línea 6,Prepago,0
2022-01-17,Enero,2022,Línea 6,Gratuidad,1320
2022-01-17,Enero,2022,Línea 7,Boleto,15822
2022-01-17,Enero,2022,Línea 7,Prepago,1539
2022-01-17,Enero,2022,Línea 7,Gratuidad,4646
2022-01-17,Enero,2022,Línea 8,Boleto,0
2022-01-17,Enero,2022,Línea 8,Prepago,0
2022-01-17,Enero,2022,Línea 8,Gratuidad,0
2022-01-17,Enero,2022,Línea 9,Boleto,3585
2022-01-17,Enero,2022,Línea 9,Prepago,1660
2022-01-17,Enero,2022,Línea 9,Gratuidad,3045
2022-01-17,Enero,2022,Línea 10,Boleto,0
2022-01-17,Enero,2022,Línea 10,Prepago,0
2022-01-17,Enero,2022,Línea 10,Gratuidad,0
2022-01-18,Enero,2022,Línea 1,Boleto,30850
2022-01-18,Enero,2022,Línea 1,Prepago,14152
2022-01-18,Enero,2022,Línea 1,Gratuidad,18731
2022-01-18,Enero,2022,Línea 1 Nochebús,Boleto,249
2022-01-18,Enero,2022,Línea 1 Nochebús,Prepago,127
2022-01-18,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-18,Enero,2022,Línea 2,Boleto,8671
2022-01-18,Enero,2022,Línea 2,Prepago,4128
2022-01-18,Enero,2022,Línea 2,Gratuidad,6095
2022-01-18,Enero,2022,Línea 3,Boleto,5697
2022-01-18,Enero,2022,Línea 3,Prepago,2917
2022-01-18,Enero,2022,Línea 3,Gratuidad,4457
2022-01-18,Enero,2022,Línea 4,Boleto,7518
2022-01-18,Enero,2022,Línea 4,Prepago,0
2022-01-18,Enero,2022,Línea 4,Gratuidad,2637
2022-01-18,Enero,2022,Línea 5,Boleto,4933
2022-01-18,Enero,2022,Línea 5,Prepago,0
2022-01-18,Enero,2022,Línea 5,Gratuidad,1786
2022-01-18,Enero,2022,Línea 6,Boleto,3635
2022-01-18,Enero,2022,Línea 6,Prepago,43
2022-01-18,Enero,2022,Línea 6,Gratuidad,1168
2022-01-18,Enero,2022,Línea 7,Boleto,16220
2022-01-18,Enero,2022,Línea 7,Prepago,2272
2022-01-18,Enero,2022,Línea 7,Gratuidad,4948
2022-01-18,Enero,2022,Línea 8,Boleto,0
2022-01-18,Enero,2022,Línea 8,Prepago,0
2022-01-18,Enero,2022,Línea 8,Gratuidad,0
2022-01-18,Enero,2022,Línea 9,Boleto,3633
2022-01-18,Enero,2022,Línea 9,Prepago,1870
2022-01-18,Enero,2022,Línea 9,Gratuidad,3194
2022-01-18,Enero,2022,Línea 10,Boleto,0
2022-01-18,Enero,2022,Línea 10,Prepago,0
2022-01-18,Enero,2022,Línea 10,Gratuidad,0
2022-01-19,Enero,2022,Línea 1,Boleto,30648
2022-01-19,Enero,2022,Línea 1,Prepago,14177
2022-01-19,Enero,2022,Línea 1,Gratuidad,18658
2022-01-19,Enero,2022,Línea 1 Nochebús,Boleto,225
2022-01-19,Enero,2022,Línea 1 Nochebús,Prepago,117
2022-01-19,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-19,Enero,2022,Línea 2,Boleto,8797
2022-01-19,Enero,2022,Línea 2,Prepago,4024
2022-01-19,Enero,2022,Línea 2,Gratuidad,6106
2022-01-19,Enero,2022,Línea 3,Boleto,5359
2022-01-19,Enero,2022,Línea 3,Prepago,3051
2022-01-19,Enero,2022,Línea 3,Gratuidad,4352
2022-01-19,Enero,2022,Línea 4,Boleto,8658
2022-01-19,Enero,2022,Línea 4,Prepago,0
2022-01-19,Enero,2022,Línea 4,Gratuidad,3037
2022-01-19,Enero,2022,Línea 5,Boleto,3749
2022-01-19,Enero,2022,Línea 5,Prepago,0
2022-01-19,Enero,2022,Línea 5,Gratuidad,1357
2022-01-19,Enero,2022,Línea 6,Boleto,4466
2022-01-19,Enero,2022,Línea 6,Prepago,0
2022-01-19,Enero,2022,Línea 6,Gratuidad,1419
2022-01-19,Enero,2022,Línea 7,Boleto,18169
2022-01-19,Enero,2022,Línea 7,Prepago,2018
2022-01-19,Enero,2022,Línea 7,Gratuidad,5402
2022-01-19,Enero,2022,Línea 8,Boleto,0
2022-01-19,Enero,2022,Línea 8,Prepago,0
2022-01-19,Enero,2022,Línea 8,Gratuidad,0
2022-01-19,Enero,2022,Línea 9,Boleto,3687
2022-01-19,Enero,2022,Línea 9,Prepago,1810
2022-01-19,Enero,2022,Línea 9,Gratuidad,3191
2022-01-19,Enero,2022,Línea 10,Boleto,0
2022-01-19,Enero,2022,Línea 10,Prepago,0
2022-01-19,Enero,2022,Línea 10,Gratuidad,0
2022-01-20,Enero,2022,Línea 1,Boleto,31089
2022-01-20,Enero,2022,Línea 1,Prepago,15050
2022-01-20,Enero,2022,Línea 1,Gratuidad,19204
2022-01-20,Enero,2022,Línea 1 Nochebús,Boleto,272
2022-01-20,Enero,2022,Línea 1 Nochebús,Prepago,85
2022-01-20,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-20,Enero,2022,Línea 2,Boleto,8815
2022-01-20,Enero,2022,Línea 2,Prepago,4049
2022-01-20,Enero,2022,Línea 2,Gratuidad,6126
2022-01-20,Enero,2022,Línea 3,Boleto,5590
2022-01-20,Enero,2022,Línea 3,Prepago,3122
2022-01-20,Enero,2022,Línea 3,Gratuidad,4508
2022-01-20,Enero,2022,Línea 4,Boleto,7018
2022-01-20,Enero,2022,Línea 4,Prepago,0
2022-01-20,Enero,2022,Línea 4,Gratuidad,2462
2022-01-20,Enero,2022,Línea 5,Boleto,3611
2022-01-20,Enero,2022,Línea 5,Prepago,0
2022-01-20,Enero,2022,Línea 5,Gratuidad,1307
2022-01-20,Enero,2022,Línea 6,Boleto,4604
2022-01-20,Enero,2022,Línea 6,Prepago,0
2022-01-20,Enero,2022,Línea 6,Gratuidad,1463
2022-01-20,Enero,2022,Línea 7,Boleto,17388
2022-01-20,Enero,2022,Línea 7,Prepago,2028
2022-01-20,Enero,2022,Línea 7,Gratuidad,5196
2022-01-20,Enero,2022,Línea 8,Boleto,0
2022-01-20,Enero,2022,Línea 8,Prepago,0
2022-01-20,Enero,2022,Línea 8,Gratuidad,0
2022-01-20,Enero,2022,Línea 9,Boleto,3700
2022-01-20,Enero,2022,Línea 9,Prepago,1487
2022-01-20,Enero,2022,Línea 9,Gratuidad,3011
2022-01-20,Enero,2022,Línea 10,Boleto,0
2022-01-20,Enero,2022,Línea 10,Prepago,0
2022-01-20,Enero,2022,Línea 10,Gratuidad,0
2022-01-21,Enero,2022,Línea 1,Boleto,31998
2022-01-21,Enero,2022,Línea 1,Prepago,14605
2022-01-21,Enero,2022,Línea 1,Gratuidad,19398
2022-01-21,Enero,2022,Línea 1 Nochebús,Boleto,294
2022-01-21,Enero,2022,Línea 1 Nochebús,Prepago,131
2022-01-21,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-21,Enero,2022,Línea 2,Boleto,8960
2022-01-21,Enero,2022,Línea 2,Prepago,3824
2022-01-21,Enero,2022,Línea 2,Gratuidad,6088
2022-01-21,Enero,2022,Línea 3,Boleto,5447
2022-01-21,Enero,2022,Línea 3,Prepago,2808
2022-01-21,Enero,2022,Línea 3,Gratuidad,4271
2022-01-21,Enero,2022,Línea 4,Boleto,7307
2022-01-21,Enero,2022,Línea 4,Prepago,0
2022-01-21,Enero,2022,Línea 4,Gratuidad,2563
2022-01-21,Enero,2022,Línea 5,Boleto,2688
2022-01-21,Enero,2022,Línea 5,Prepago,0
2022-01-21,Enero,2022,Línea 5,Gratuidad,973
2022-01-21,Enero,2022,Línea 6,Boleto,3963
2022-01-21,Enero,2022,Línea 6,Prepago,0
2022-01-21,Enero,2022,Línea 6,Gratuidad,1259
2022-01-21,Enero,2022,Línea 7,Boleto,17702
2022-01-21,Enero,2022,Línea 7,Prepago,1965
2022-01-21,Enero,2022,Línea 7,Gratuidad,5263
2022-01-21,Enero,2022,Línea 8,Boleto,0
2022-01-21,Enero,2022,Línea 8,Prepago,0
2022-01-21,Enero,2022,Línea 8,Gratuidad,0
2022-01-21,Enero,2022,Línea 9,Boleto,3429
2022-01-21,Enero,2022,Línea 9,Prepago,1598
2022-01-21,Enero,2022,Línea 9,Gratuidad,2919
2022-01-21,Enero,2022,Línea 10,Boleto,0
2022-01-21,Enero,2022,Línea 10,Prepago,0
2022-01-21,Enero,2022,Línea 10,Gratuidad,0
2022-01-22,Enero,2022,Línea 1,Boleto,19828
2022-01-22,Enero,2022,Línea 1,Prepago,6843
2022-01-22,Enero,2022,Línea 1,Gratuidad,11101
2022-01-22,Enero,2022,Línea 1 Nochebús,Boleto,378
2022-01-22,Enero,2022,Línea 1 Nochebús,Prepago,147
2022-01-22,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-22,Enero,2022,Línea 2,Boleto,7089
2022-01-22,Enero,2022,Línea 2,Prepago,1753
2022-01-22,Enero,2022,Línea 2,Gratuidad,4211
2022-01-22,Enero,2022,Línea 3,Boleto,4017
2022-01-22,Enero,2022,Línea 3,Prepago,1095
2022-01-22,Enero,2022,Línea 3,Gratuidad,2645
2022-01-22,Enero,2022,Línea 4,Boleto,4123
2022-01-22,Enero,2022,Línea 4,Prepago,0
2022-01-22,Enero,2022,Línea 4,Gratuidad,1446
2022-01-22,Enero,2022,Línea 5,Boleto,2269
2022-01-22,Enero,2022,Línea 5,Prepago,0
2022-01-22,Enero,2022,Línea 5,Gratuidad,821
2022-01-22,Enero,2022,Línea 6,Boleto,1336
2022-01-22,Enero,2022,Línea 6,Prepago,0
2022-01-22,Enero,2022,Línea 6,Gratuidad,425
2022-01-22,Enero,2022,Línea 7,Boleto,12934
2022-01-22,Enero,2022,Línea 7,Prepago,831
2022-01-22,Enero,2022,Línea 7,Gratuidad,3683
2022-01-22,Enero,2022,Línea 8,Boleto,0
2022-01-22,Enero,2022,Línea 8,Prepago,0
2022-01-22,Enero,2022,Línea 8,Gratuidad,0
2022-01-22,Enero,2022,Línea 9,Boleto,2418
2022-01-22,Enero,2022,Línea 9,Prepago,1062
2022-01-22,Enero,2022,Línea 9,Gratuidad,2020
2022-01-22,Enero,2022,Línea 10,Boleto,0
2022-01-22,Enero,2022,Línea 10,Prepago,0
2022-01-22,Enero,2022,Línea 10,Gratuidad,0
2022-01-23,Enero,2022,Línea 1,Boleto,16470
2022-01-23,Enero,2022,Línea 1,Prepago,4638
2022-01-23,Enero,2022,Línea 1,Gratuidad,8786
2022-01-23,Enero,2022,Línea 1 Nochebús,Boleto,354
2022-01-23,Enero,2022,Línea 1 Nochebús,Prepago,163
2022-01-23,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-23,Enero,2022,Línea 2,Boleto,5141
2022-01-23,Enero,2022,Línea 2,Prepago,1252
2022-01-23,Enero,2022,Línea 2,Gratuidad,3045
2022-01-23,Enero,2022,Línea 3,Boleto,4347
2022-01-23,Enero,2022,Línea 3,Prepago,1076
2022-01-23,Enero,2022,Línea 3,Gratuidad,2806
2022-01-23,Enero,2022,Línea 4,Boleto,3941
2022-01-23,Enero,2022,Línea 4,Prepago,0
2022-01-23,Enero,2022,Línea 4,Gratuidad,1382
2022-01-23,Enero,2022,Línea 5,Boleto,2284
2022-01-23,Enero,2022,Línea 5,Prepago,0
2022-01-23,Enero,2022,Línea 5,Gratuidad,827
2022-01-23,Enero,2022,Línea 6,Boleto,2735
2022-01-23,Enero,2022,Línea 6,Prepago,0
2022-01-23,Enero,2022,Línea 6,Gratuidad,869
2022-01-23,Enero,2022,Línea 7,Boleto,12045
2022-01-23,Enero,2022,Línea 7,Prepago,707
2022-01-23,Enero,2022,Línea 7,Gratuidad,3412
2022-01-23,Enero,2022,Línea 8,Boleto,0
2022-01-23,Enero,2022,Línea 8,Prepago,0
2022-01-23,Enero,2022,Línea 8,Gratuidad,0
2022-01-23,Enero,2022,Línea 9,Boleto,2419
2022-01-23,Enero,2022,Línea 9,Prepago,687
2022-01-23,Enero,2022,Línea 9,Gratuidad,1803
2022-01-23,Enero,2022,Línea 10,Boleto,0
2022-01-23,Enero,2022,Línea 10,Prepago,0
2022-01-23,Enero,2022,Línea 10,Gratuidad,0
2022-01-24,Enero,2022,Línea 1,Boleto,31759
2022-01-24,Enero,2022,Línea 1,Prepago,14734
2022-01-24,Enero,2022,Línea 1,Gratuidad,19352
2022-01-24,Enero,2022,Línea 1 Nochebús,Boleto,346
2022-01-24,Enero,2022,Línea 1 Nochebús,Prepago,123
2022-01-24,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-24,Enero,2022,Línea 2,Boleto,8456
2022-01-24,Enero,2022,Línea 2,Prepago,3668
2022-01-24,Enero,2022,Línea 2,Gratuidad,5774
2022-01-24,Enero,2022,Línea 3,Boleto,5446
2022-01-24,Enero,2022,Línea 3,Prepago,2734
2022-01-24,Enero,2022,Línea 3,Gratuidad,4233
2022-01-24,Enero,2022,Línea 4,Boleto,4497
2022-01-24,Enero,2022,Línea 4,Prepago,27
2022-01-24,Enero,2022,Línea 4,Gratuidad,1587
2022-01-24,Enero,2022,Línea 5,Boleto,4676
2022-01-24,Enero,2022,Línea 5,Prepago,33
2022-01-24,Enero,2022,Línea 5,Gratuidad,1705
2022-01-24,Enero,2022,Línea 6,Boleto,4499
2022-01-24,Enero,2022,Línea 6,Prepago,40
2022-01-24,Enero,2022,Línea 6,Gratuidad,1442
2022-01-24,Enero,2022,Línea 7,Boleto,17126
2022-01-24,Enero,2022,Línea 7,Prepago,1907
2022-01-24,Enero,2022,Línea 7,Gratuidad,5093
2022-01-24,Enero,2022,Línea 8,Boleto,0
2022-01-24,Enero,2022,Línea 8,Prepago,0
2022-01-24,Enero,2022,Línea 8,Gratuidad,0
2022-01-24,Enero,2022,Línea 9,Boleto,3787
2022-01-24,Enero,2022,Línea 9,Prepago,1724
2022-01-24,Enero,2022,Línea 9,Gratuidad,3199
2022-01-24,Enero,2022,Línea 10,Boleto,0
2022-01-24,Enero,2022,Línea 10,Prepago,0
2022-01-24,Enero,2022,Línea 10,Gratuidad,0
2022-01-25,Enero,2022,Línea 1,Boleto,30019
2022-01-25,Enero,2022,Línea 1,Prepago,14211
2022-01-25,Enero,2022,Línea 1,Gratuidad,18410
2022-01-25,Enero,2022,Línea 1 Nochebús,Boleto,272
2022-01-25,Enero,2022,Línea 1 Nochebús,Prepago,107
2022-01-25,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-25,Enero,2022,Línea 2,Boleto,9328
2022-01-25,Enero,2022,Línea 2,Prepago,4160
2022-01-25,Enero,2022,Línea 2,Gratuidad,6423
2022-01-25,Enero,2022,Línea 3,Boleto,5103
2022-01-25,Enero,2022,Línea 3,Prepago,2691
2022-01-25,Enero,2022,Línea 3,Gratuidad,4033
2022-01-25,Enero,2022,Línea 4,Boleto,7078
2022-01-25,Enero,2022,Línea 4,Prepago,1
2022-01-25,Enero,2022,Línea 4,Gratuidad,2483
2022-01-25,Enero,2022,Línea 5,Boleto,4315
2022-01-25,Enero,2022,Línea 5,Prepago,0
2022-01-25,Enero,2022,Línea 5,Gratuidad,1562
2022-01-25,Enero,2022,Línea 6,Boleto,3930
2022-01-25,Enero,2022,Línea 6,Prepago,0
2022-01-25,Enero,2022,Línea 6,Gratuidad,1248
2022-01-25,Enero,2022,Línea 7,Boleto,18243
2022-01-25,Enero,2022,Línea 7,Prepago,2038
2022-01-25,Enero,2022,Línea 7,Gratuidad,5427
2022-01-25,Enero,2022,Línea 8,Boleto,0
2022-01-25,Enero,2022,Línea 8,Prepago,0
2022-01-25,Enero,2022,Línea 8,Gratuidad,0
2022-01-25,Enero,2022,Línea 9,Boleto,3693
2022-01-25,Enero,2022,Línea 9,Prepago,1729
2022-01-25,Enero,2022,Línea 9,Gratuidad,3148
2022-01-25,Enero,2022,Línea 10,Boleto,0
2022-01-25,Enero,2022,Línea 10,Prepago,0
2022-01-25,Enero,2022,Línea 10,Gratuidad,0
2022-01-26,Enero,2022,Línea 1,Boleto,32787
2022-01-26,Enero,2022,Línea 1,Prepago,15018
2022-01-26,Enero,2022,Línea 1,Gratuidad,19898
2022-01-26,Enero,2022,Línea 1 Nochebús,Boleto,263
2022-01-26,Enero,2022,Línea 1 Nochebús,Prepago,149
2022-01-26,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-26,Enero,2022,Línea 2,Boleto,9111
2022-01-26,Enero,2022,Línea 2,Prepago,3931
2022-01-26,Enero,2022,Línea 2,Gratuidad,6211
2022-01-26,Enero,2022,Línea 3,Boleto,4860
2022-01-26,Enero,2022,Línea 3,Prepago,2813
2022-01-26,Enero,2022,Línea 3,Gratuidad,3970
2022-01-26,Enero,2022,Línea 4,Boleto,7871
2022-01-26,Enero,2022,Línea 4,Prepago,0
2022-01-26,Enero,2022,Línea 4,Gratuidad,2761
2022-01-26,Enero,2022,Línea 5,Boleto,3853
2022-01-26,Enero,2022,Línea 5,Prepago,0
2022-01-26,Enero,2022,Línea 5,Gratuidad,1395
2022-01-26,Enero,2022,Línea 6,Boleto,3793
2022-01-26,Enero,2022,Línea 6,Prepago,0
2022-01-26,Enero,2022,Línea 6,Gratuidad,1205
2022-01-26,Enero,2022,Línea 7,Boleto,18678
2022-01-26,Enero,2022,Línea 7,Prepago,2195
2022-01-26,Enero,2022,Línea 7,Gratuidad,5585
2022-01-26,Enero,2022,Línea 8,Boleto,0
2022-01-26,Enero,2022,Línea 8,Prepago,0
2022-01-26,Enero,2022,Línea 8,Gratuidad,0
2022-01-26,Enero,2022,Línea 9,Boleto,3874
2022-01-26,Enero,2022,Línea 9,Prepago,1859
2022-01-26,Enero,2022,Línea 9,Gratuidad,3328
2022-01-26,Enero,2022,Línea 10,Boleto,0
2022-01-26,Enero,2022,Línea 10,Prepago,0
2022-01-26,Enero,2022,Línea 10,Gratuidad,0
2022-01-27,Enero,2022,Línea 1,Boleto,32064
2022-01-27,Enero,2022,Línea 1,Prepago,15404
2022-01-27,Enero,2022,Línea 1,Gratuidad,19758
2022-01-27,Enero,2022,Línea 1 Nochebús,Boleto,369
2022-01-27,Enero,2022,Línea 1 Nochebús,Prepago,141
2022-01-27,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-27,Enero,2022,Línea 2,Boleto,9101
2022-01-27,Enero,2022,Línea 2,Prepago,4287
2022-01-27,Enero,2022,Línea 2,Gratuidad,6376
2022-01-27,Enero,2022,Línea 3,Boleto,5241
2022-01-27,Enero,2022,Línea 3,Prepago,2897
2022-01-27,Enero,2022,Línea 3,Gratuidad,4211
2022-01-27,Enero,2022,Línea 4,Boleto,9070
2022-01-27,Enero,2022,Línea 4,Prepago,22
2022-01-27,Enero,2022,Línea 4,Gratuidad,3189
2022-01-27,Enero,2022,Línea 5,Boleto,4632
2022-01-27,Enero,2022,Línea 5,Prepago,24
2022-01-27,Enero,2022,Línea 5,Gratuidad,1686
2022-01-27,Enero,2022,Línea 6,Boleto,4222
2022-01-27,Enero,2022,Línea 6,Prepago,47
2022-01-27,Enero,2022,Línea 6,Gratuidad,1356
2022-01-27,Enero,2022,Línea 7,Boleto,17121
2022-01-27,Enero,2022,Línea 7,Prepago,1904
2022-01-27,Enero,2022,Línea 7,Gratuidad,5091
2022-01-27,Enero,2022,Línea 8,Boleto,0
2022-01-27,Enero,2022,Línea 8,Prepago,0
2022-01-27,Enero,2022,Línea 8,Gratuidad,0
2022-01-27,Enero,2022,Línea 9,Boleto,3835
2022-01-27,Enero,2022,Línea 9,Prepago,1849
2022-01-27,Enero,2022,Línea 9,Gratuidad,3300
2022-01-27,Enero,2022,Línea 10,Boleto,0
2022-01-27,Enero,2022,Línea 10,Prepago,0
2022-01-27,Enero,2022,Línea 10,Gratuidad,0
2022-01-28,Enero,2022,Línea 1,Boleto,34097
2022-01-28,Enero,2022,Línea 1,Prepago,16199
2022-01-28,Enero,2022,Línea 1,Gratuidad,20935
2022-01-28,Enero,2022,Línea 1 Nochebús,Boleto,463
2022-01-28,Enero,2022,Línea 1 Nochebús,Prepago,151
2022-01-28,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-28,Enero,2022,Línea 2,Boleto,9300
2022-01-28,Enero,2022,Línea 2,Prepago,4101
2022-01-28,Enero,2022,Línea 2,Gratuidad,6382
2022-01-28,Enero,2022,Línea 3,Boleto,6056
2022-01-28,Enero,2022,Línea 3,Prepago,3100
2022-01-28,Enero,2022,Línea 3,Gratuidad,4738
2022-01-28,Enero,2022,Línea 4,Boleto,7993
2022-01-28,Enero,2022,Línea 4,Prepago,0
2022-01-28,Enero,2022,Línea 4,Gratuidad,2804
2022-01-28,Enero,2022,Línea 5,Boleto,4473
2022-01-28,Enero,2022,Línea 5,Prepago,0
2022-01-28,Enero,2022,Línea 5,Gratuidad,1619
2022-01-28,Enero,2022,Línea 6,Boleto,4602
2022-01-28,Enero,2022,Línea 6,Prepago,0
2022-01-28,Enero,2022,Línea 6,Gratuidad,1462
2022-01-28,Enero,2022,Línea 7,Boleto,18142
2022-01-28,Enero,2022,Línea 7,Prepago,1918
2022-01-28,Enero,2022,Línea 7,Gratuidad,5368
2022-01-28,Enero,2022,Línea 8,Boleto,0
2022-01-28,Enero,2022,Línea 8,Prepago,0
2022-01-28,Enero,2022,Línea 8,Gratuidad,0
2022-01-28,Enero,2022,Línea 9,Boleto,3762
2022-01-28,Enero,2022,Línea 9,Prepago,1741
2022-01-28,Enero,2022,Línea 9,Gratuidad,3195
2022-01-28,Enero,2022,Línea 10,Boleto,0
2022-01-28,Enero,2022,Línea 10,Prepago,0
2022-01-28,Enero,2022,Línea 10,Gratuidad,0
2022-01-29,Enero,2022,Línea 1,Boleto,31420
2022-01-29,Enero,2022,Línea 1,Prepago,13618
2022-01-29,Enero,2022,Línea 1,Gratuidad,18746
2022-01-29,Enero,2022,Línea 1 Nochebús,Boleto,561
2022-01-29,Enero,2022,Línea 1 Nochebús,Prepago,220
2022-01-29,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-29,Enero,2022,Línea 2,Boleto,7192
2022-01-29,Enero,2022,Línea 2,Prepago,2787
2022-01-29,Enero,2022,Línea 2,Gratuidad,4753
2022-01-29,Enero,2022,Línea 3,Boleto,5041
2022-01-29,Enero,2022,Línea 3,Prepago,2005
2022-01-29,Enero,2022,Línea 3,Gratuidad,3646
2022-01-29,Enero,2022,Línea 4,Boleto,6110
2022-01-29,Enero,2022,Línea 4,Prepago,0
2022-01-29,Enero,2022,Línea 4,Gratuidad,2143
2022-01-29,Enero,2022,Línea 5,Boleto,2887
2022-01-29,Enero,2022,Línea 5,Prepago,0
2022-01-29,Enero,2022,Línea 5,Gratuidad,1045
2022-01-29,Enero,2022,Línea 6,Boleto,3636
2022-01-29,Enero,2022,Línea 6,Prepago,0
2022-01-29,Enero,2022,Línea 6,Gratuidad,1155
2022-01-29,Enero,2022,Línea 7,Boleto,14914
2022-01-29,Enero,2022,Línea 7,Prepago,1634
2022-01-29,Enero,2022,Línea 7,Gratuidad,4428
2022-01-29,Enero,2022,Línea 8,Boleto,0
2022-01-29,Enero,2022,Línea 8,Prepago,0
2022-01-29,Enero,2022,Línea 8,Gratuidad,0
2022-01-29,Enero,2022,Línea 9,Boleto,2709
2022-01-29,Enero,2022,Línea 9,Prepago,1078
2022-01-29,Enero,2022,Línea 9,Gratuidad,2199
2022-01-29,Enero,2022,Línea 10,Boleto,0
2022-01-29,Enero,2022,Línea 10,Prepago,0
2022-01-29,Enero,2022,Línea 10,Gratuidad,0
2022-01-30,Enero,2022,Línea 1,Boleto,22273
2022-01-30,Enero,2022,Línea 1,Prepago,8714
2022-01-30,Enero,2022,Línea 1,Gratuidad,12898
2022-01-30,Enero,2022,Línea 1 Nochebús,Boleto,681
2022-01-30,Enero,2022,Línea 1 Nochebús,Prepago,177
2022-01-30,Enero,2022,Línea 1 Nochebús,Gratuidad,0
2022-01-30,Enero,2022,Línea 2,Boleto,5322
2022-01-30,Enero,2022,Línea 2,Prepago,1864
2022-01-30,Enero,2022,Línea 2,Gratuidad,3422
2022-01-30,Enero,2022,Línea 3,Boleto,4613
